species,Protein,asymptote,mid,m,Tm,r2
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H409_GT50_00055,0.3447512169631556,68.34263897098037,2184.9351002449803,70.9444470822111,0.9464129802288991
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H416_GT50_00155,0.1747958999527032,69.5930304722574,790.8973636613662,72.33752351919938,0.9380016153317428
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H440_GT50_00230,0.12422487761268362,61.604723664955536,1911.0605824758313,62.186510766189514,0.9851411047162238
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H450_GT50_00375,0.06313716737240696,66.67038578021324,2017.2430282805678,66.96958383066884,0.9850987924610186
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H482_GT50_00680,0.1390040739700441,66.6367495931029,1397.7970076233626,67.69568512030885,0.9996031257336896
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H4B6_cobB,0.11700704551320579,66.50132449032508,1552.1874281579196,67.27792594572763,0.9931000322721385
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H4C3_GT50_00905,0.0946985192350701,71.96438558504316,966.1737915084324,73.11021068154126,0.926848949871
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H4F8_GT50_01030,0.05841441874332098,72.64770108540272,3614.251438033532,72.83086401987761,0.9903725798432951
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H4H8_GT50_01150,0.12263559224723317,72.4895157457696,3011.213867107411,72.98434792848822,0.9902546422671802
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H4L3_GT50_00795,0.13013259236609168,67.5795425026022,1892.0199520571164,68.3258904546895,0.9965400207582454
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H4P8_GT50_01655,0.14094566521533006,65.3020466422013,1173.8059596143648,66.53668212073977,0.9887537656343401
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H4Q8_GT50_01710,0.17884996949407828,65.4767324640407,982.4665186359532,67.47686697612156,0.9619061903667814
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H4T3_GT50_01840,0.11453360485423268,69.17198165582451,1327.691209636045,70.12630443424787,0.9953019040924029
Geobacillus stearothermophilus NCA26 lysate,A0A0K2H4T8_GT50_01865,0.08603153483462045,62.293917712453364,1147.1184393511912,62.940607391036366,0.9900567945854476
